review_id,date,author,rating,item,aspect,aspect_detail,opinion,sentiment_score,aspect_sentiment,derived_sentiment,is_service_killer,visit_time_ai,original_text,owner_response
rev_11,03/25/2026 19:18:52,Mirthful Eastern,5,Tempura,Value,"1 is enough, 2 as a treat",good value,0.5,Positive,Positive,False,Closing,"This is meant to be a quick meal type deal, exactly as advertised. No frills, no fuss, get in get out. It's super crowded now because it's a well known franchise finally coming to Toronto; come back later if you don't get it and hate the crowd, and give the rest of us fans some space back.

PS: Don't load up on tempura, that's where they get ya. 1 is enough, 2 as a treat.",
rev_12,03/25/2026 16:22:02,Elaine,4,Udon Noodles,Seimen,Excellent udon,Excellent quality,1.0,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_12,03/25/2026 16:22:02,Elaine,4,Beef,Yusen & Prep,the one with beef,included beef,0.5,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_12,03/25/2026 16:22:02,Elaine,4,BK Sauce,Yusen & Prep,special BK sauce,special sauce,0.5,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_12,03/25/2026 16:22:02,Elaine,4,Tempura,Tempura,Tempura was very crunchy and airy,very crunchy,1.0,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_12,03/25/2026 16:22:02,Elaine,4,General Service,Service,Line moved relatively fast,relatively fast,0.8,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_12,03/25/2026 16:22:02,Elaine,4,General Ambiance,Service,cafeteria style with clear signage,clear signage,0.8,Positive,Positive,False,Mid-day,"Excellent udon  - got the one with beef and special BK sauce
Tempura was very crunchy and airy
Line moved relatively fast; cafeteria style with clear signage",
rev_13,03/24/2026 21:35:27,tania martina,5,Service,Service,Self serve,convenient service,0.8,Positive,Positive,False,Closing,Self serve and No tipping!,
rev_13,03/24/2026 21:35:27,tania martina,5,Service,Value,No tipping,no tipping,0.8,Positive,Positive,False,Closing,Self serve and No tipping!,
rev_14,03/24/2026 16:03:00,Paul Murata,4,General Food,Yusen & Prep,The ingredients are fresh,very fresh,0.8,Positive,Positive,False,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_14,03/24/2026 16:03:00,Paul Murata,4,Udon Noodles,Seimen,Udon is great,very great,0.9,Positive,Positive,False,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_14,03/24/2026 16:03:00,Paul Murata,4,Tempura,Tempura,tempura extras are good,very good,0.7,Positive,Positive,False,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_14,03/24/2026 16:03:00,Paul Murata,4,Gyoza,Tempura,Goyza was 'ma-ma',just okay,0.1,Neutral,Neutral,False,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_14,03/24/2026 16:03:00,Paul Murata,4,Curry Broth,Yusen & Prep,Had to wait a bit for curry to be ready,not ready,-0.6,Negative,Negative,True,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_14,03/24/2026 16:03:00,Paul Murata,4,General Service,Service,the line goes fairly quickly and people eating don't stay too long,very efficient,0.8,Positive,Positive,False,Opening,"Not bad at all. The ingredients are fresh and the place brings back memories of Japan. It's still very new so it gets pretty crowded at times but the line goes fairly quickly and people eating don't stay too long so there's a good flow.
Udon is great and tempura extras are good. Goyza was ""ma-ma"" but everything else was good.
Had to wait a bit for curry to be ready (surprised since we just got there when it opened so why wasnt it ready?) But, otherwise, all went okay.",
rev_15,03/24/2026 13:45:21,DFX,3,Udon Noodles,Seimen,udon,available option,0.0,Neutral,Neutral,False,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_15,03/24/2026 13:45:21,DFX,3,Tempura,Tempura,tempura dishes,available option,0.0,Neutral,Neutral,False,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_15,03/24/2026 13:45:21,DFX,3,General Food,Value,healthier sides or vegetables,limited options,-0.5,Negative,Negative,False,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_15,03/24/2026 13:45:21,DFX,3,General Food,Value,affordable lunch spot,affordable option,0.8,Positive,Positive,False,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_15,03/24/2026 13:45:21,DFX,3,General Food,Value,not worth lining up for or going out of your way to visit,not worth it,-0.8,Negative,Negative,True,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_15,03/24/2026 13:45:21,DFX,3,General Service,Service,lining up,long wait,-0.5,Negative,Negative,False,Mid-day,"An affordable cafeteria style sit down restaurant with udon and tempura dishes. There are not many options when it comes to healthier sides or vegetables.

Overall, it can be a great affordable lunch spot if you are around the area, but personally it was not worth lining up for or going out of your way to visit.",
rev_16,03/24/2026 13:22:57,Candy Choi,5,Udon Noodles,Seimen,noodles have a light chew and bounce,light chew,0.8,Positive,Positive,False,Mid-day,"A solid bang for your buck, no frills udon spot that brings a new Japanese restaurant to the neighborhood. The broth is flavorful and comfortable, and the noodles have a light chew and bounce. There's lots of tempura and sides to choose from, as well as a small drink selection of both Western and Japanese offerings.

Going on Monday right at 12pm, the wait in line was about 20 minutes and moved quickly. Finding seating isn't too difficult as turnover is fast. Make sure to remember to bring your tray and clear your table before you leave. I was in and out within the hour.",
